carta_id,nro_carta,titulo,pagina,palabra,frecuencia,porcentaje
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,dela,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,fortuna,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,favorable,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,experimenta,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,primero,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,es,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,haberme,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,sʳ,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,salzedo,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,para,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,repetir,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,consulta,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,corregimᵗᵒ,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,cangallo,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,consultó,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,al,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,rey,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,si,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,habiendo,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,corrido,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,ya,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,los,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,cinco,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,años,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,porlo,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,tomó,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,s,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,m,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",11,providencia,1,0.5747126436781609
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,que,10,5.9171597633136095
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,la,8,4.733727810650888
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,de,8,4.733727810650888
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,se,5,2.9585798816568047
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,y,5,2.9585798816568047
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,juan,3,1.7751479289940828
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,no,3,1.7751479289940828
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,en,3,1.7751479289940828
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,consulta,2,1.183431952662722
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,a,2,1.183431952662722
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,dho,2,1.183431952662722
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,asus,2,1.183431952662722
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,cuio,2,1.183431952662722
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,del,2,1.183431952662722
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,el,2,1.183431952662722
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,por,2,1.183431952662722
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,mejor,2,1.183431952662722
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,impidió,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,resoluⁿ,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,hizo,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,enque,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,fue,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,podria,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,proponer,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,consultar,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,s,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,m,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,oficio,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,alo,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,decretó,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,elque,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,podia,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,consultarse,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,concuio,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,anteᵗᵉ,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,me,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,dijo,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,sᵒʳ,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,hablase,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,palabra,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,alguna,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,compañeros,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,sobre,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,marcha,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,iban,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,arepetir,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,favor,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,bapᵗᵃ,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,supuesto,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,podrá,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,tardarse,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,quinze,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,dias,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,sin,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,verificarse,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,creo,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,piedad,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,rey,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,buenas,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,ausencias,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,merezco,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,sʳ,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,arriaga,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,sépare,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,lo,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,camara,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,proponga,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,otro,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,mas,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,feliz,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,suceso,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,aunque,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,otraparte,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,lastimoso,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,es,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,muerte,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,aselerada,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,experimentó,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,marquesita,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,feria,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,prima,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,hermana,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,maria,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,theresa,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,motibo,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,ha,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,recaydo,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,este,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,mayorazgo,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,consiste,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,dˢˢ,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,renta,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,anual,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,enel,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,suegro,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,baupᵗᵃ,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,consiguientemente,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,halla,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,asomado,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,auna,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,mui,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,honrrosa,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,espectativa,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,capaz,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,deque,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,tiempo,1,0.591715976331361
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8/10/1762)",12,leproporcione,1,0.591715976331361
